cbsa_code,cbsa_title,state_code,county_code,persons,households,age_lt_1,age_1_to_2,age_3_to_4,age_5,age_6,age_7_to_9,age_10_to_13,age_14,age_15,age_16,age_17,age_18,age_19,age_20,age_21,age_22_to_24,age_25_to_29,age_30_to_34,age_35_to_44,age_45_to_54,age_55_to_59,age_60_to_61,age_62_to_64,age_65_to_74,age_75_to_84,age_ge_85,inc_lt_2500,inc_2500_4999,inc_5000_7499,inc_7500_9999,inc_10000_12499,inc_12500_14999,inc_15000_17499,inc_17500_19999,inc_20000_22499,inc_22500_24999,inc_25000_27499,inc_27500_29999,inc_30000_34999,inc_35000_39999,inc_40000_49999,inc_50000_74999,inc_ge_75000,worked_35_plus,worked_1_to_34_hours,car_truck_or_van__drive_alone,car_truck_or_van__carpool,public_transportation,walked_only,other_means,worked_at_home,commute_lt_5,commute_5_to_9,commute_10_to_14,commute_15_to_20,commute_20_to_29,commute_30_to_44,commute_45_to_59,commute_gt_60,jan_ave_temp,feb_ave_temp,mar_ave_temp,apr_ave_temp,may_ave_temp,june_ave_temp,july_ave_temp,aug_ave_temp,sept_ave_temp,oct_ave_temp,nov_ave_temp,dec_ave_temp,jan_precip,feb_precip,mar_precip,apr_precip,may_precip,june_precip,july_precip,aug_precip,sept_precip,oct_precip,nov_precip,dec_precip,ag_forestry_fish_mining,construction,manufacturing_nondurable,manufacturing_durable,transportation,comms_and_util,wholesale_trade,retail_trade,finance_insurance_realestate,business_repair,personal_entertainment_and_rec,health_services,educational_services,other_pro_services,public_admin
33620,"Moberly, MO",29,175,25460.0,9240.0,428.0,783.0,767.0,322.0,311.0,1092.0,1530.0,333.0,410.0,409.0,437.0,396.0,480.0,440.0,433.0,1410.0,2229.0,1816.0,2545.0,2277.0,1237.0,467.0,674.0,2305.0,1473.0,456.0,430.0,1172.0,1048.0,948.0,797.0,705.0,729.0,541.0,662.0,409.0,445.0,249.0,405.0,213.0,262.0,155.0,44.0,8545.0,2422.0,6227.0,1892.0,54.0,547.0,128.0,594.0,524.0,2370.0,2331.0,1468.0,1118.0,793.0,134.0,151.0,22.53,28.75,41.93,53.5,63.07000000000001,72.59,77.57000000000001,75.01,67.2,55.42999999999999,41.63,30.77,1.641,1.475,3.496,4.0600000000000005,4.533,3.2880000000000003,2.838,3.708,3.83,3.273,2.663,2.108,778.0,674.0,513.0,1206.0,854.0,404.0,425.0,1514.0,362.0,263.0,390.0,683.0,733.0,346.0,520.0
33660,"Mobile, AL",01,097,364980.0,123298.0,6432.0,12392.0,12307.0,5938.0,5891.0,18666.0,24656.0,6643.0,7160.0,7379.0,7232.0,6856.0,7125.0,6987.0,7090.0,21469.0,31829.0,27413.0,39502.0,34437.0,17656.0,6263.0,8487.0,22928.0,9833.0,2409.0,9472.0,12487.0,10921.0,10433.0,10883.0,8670.0,9223.0,8036.0,8247.0,6508.0,5956.0,4403.0,6936.0,3977.0,3691.0,2541.0,1284.0,118884.0,27531.0,102302.0,29129.0,2630.0,3446.0,1655.0,1508.0,2958.0,11241.0,17287.0,25760.0,36616.0,31076.0,6816.0,7372.0,49.49,51.370000000000005,59.7,65.89,72.64,78.86,80.9,80.24,77.15,66.66,57.58,51.6,5.263,4.404999999999999,7.827,5.409999999999999,6.4030000000000005,4.263,7.025,5.252000000000001,6.883,2.744,4.925,4.556,3304.0,13549.0,15618.0,12898.0,7038.0,4362.0,7460.0,23952.0,8098.0,5479.0,6231.0,11153.0,10866.0,5993.0,6824.0
33700,"Modesto, CA",06,099,265900.0,94675.0,4749.0,8818.0,8340.0,4055.0,3792.0,12818.0,17603.0,4293.0,4723.0,4964.0,5109.0,4867.0,5012.0,4760.0,4699.0,14687.0,23159.0,20911.0,30027.0,25031.0,13080.0,4706.0,6514.0,17836.0,8690.0,2657.0,3790.0,8578.0,8172.0,8336.0,8343.0,7123.0,7164.0,6661.0,6583.0,5185.0,4787.0,3392.0,5829.0,3423.0,3309.0,2828.0,1339.0,90748.0,23736.0,76666.0,14980.0,660.0,3921.0,3433.0,2889.0,5350.0,17838.0,22491.0,21795.0,16748.0,10412.0,2308.0,2617.0,45.14,49.78,52.91,56.86,64.57000000000001,71.59,76.1,74.64,71.19,63.5,51.83,44.99,2.285,2.338,2.154,0.989,0.255,0.0419999999999999,0.017,0.031,0.187,0.7859999999999999,1.408,1.9490000000000005,10154.0,7377.0,14394.0,6566.0,3652.0,2823.0,4773.0,18028.0,5186.0,4459.0,3262.0,7766.0,8918.0,4328.0,4206.0
33740,"Monroe, LA",22,067,217398.0,73386.0,4189.0,7526.0,7357.0,3570.0,3645.0,11179.0,15743.0,3868.0,4107.0,4302.0,4299.0,4399.0,4509.0,4487.0,4208.0,11607.0,17008.0,14221.0,21919.0,20766.0,10058.0,3932.0,5281.0,15511.0,7597.0,2110.0,7288.0,9715.0,8019.0,6370.0,5726.0,4388.0,4914.0,3958.0,4531.0,3164.0,3106.0,2377.0,3611.0,2042.0,1776.0,1579.0,973.0,62938.0,13509.0,58399.0,11970.0,1069.0,2272.0,1367.0,952.0,2932.0,11877.0,14947.0,16904.0,14127.0,8614.0,1861.0,3284.0,42.9075,47.2875,56.3525,63.7525,71.29249999999999,78.63250000000001,81.725,80.37,75.4375,64.22749999999999,53.55,46.6075,6.59725,4.17975,6.61825,4.92525,6.2675,3.7925,4.70625,2.872,3.9665,3.27325,4.419,4.968,4634.0,6534.0,8905.0,4526.0,2704.0,2997.0,3812.0,13936.0,4592.0,2659.0,3524.0,5611.0,7220.0,2960.0,3268.0
33780,"Monroe, MI",26,115,134659.0,43110.0,2361.0,4402.0,4317.0,2124.0,2259.0,7628.0,10488.0,2674.0,2830.0,2924.0,2874.0,2572.0,2421.0,2302.0,2160.0,6888.0,11120.0,10535.0,16121.0,13464.0,6050.0,2044.0,2814.0,6947.0,3393.0,947.0,1042.0,2525.0,2805.0,2504.0,2613.0,2483.0,2736.0,2952.0,3670.0,3042.0,3283.0,2455.0,4091.0,2618.0,2698.0,1443.0,341.0,45505.0,12188.0,38729.0,8813.0,225.0,1328.0,422.0,954.0,1736.0,5829.0,8007.0,8570.0,11302.0,9866.0,3225.0,1581.0,22.21,23.66,35.92,47.16,58.92,68.09,72.46000000000001,70.72,63.49,50.92,39.8,28.47,1.785,1.492,2.887,2.928,2.957,3.789,2.557,3.127,3.144,1.755,2.381,2.709,1423.0,3878.0,2865.0,13989.0,2502.0,1789.0,1480.0,8200.0,1873.0,1624.0,1519.0,3791.0,4397.0,1531.0,1334.0
33860,"Montgomery, AL",01,001,285940.0,96424.0,4933.0,8850.0,8816.0,4617.0,4591.0,15531.0,19506.0,5072.0,5654.0,5803.0,5595.0,5547.0,5608.0,5678.0,5406.0,15853.0,23716.0,21172.0,32473.0,27604.0,13278.0,5044.0,6445.0,18207.0,8399.0,2542.0,6917.0,9838.0,7982.0,7895.0,8876.0,7337.0,7052.0,6228.0,6191.0,4616.0,4839.0,3698.0,5343.0,3244.0,3028.0,2261.0,1083.0,99155.0,22030.0,82083.0,24749.0,2358.0,3167.0,1145.0,1248.0,3497.0,12563.0,18145.0,23917.0,28168.0,18367.0,4796.0,4186.0,45.055,47.28,56.4425,63.1875,70.385,77.1825,79.91,79.36,75.63250000000001,63.4575,54.325,47.895,5.9725,4.48175,8.20575,5.2642500000000005,4.8515,3.943,5.24175,3.67475,4.6455,2.19375,3.6905,4.80625,3309.0,8839.0,8219.0,8666.0,3551.0,3412.0,5422.0,18406.0,6858.0,3842.0,5432.0,7941.0,9735.0,5267.0,13543.0
33900,"Monticello, IN",18,181,23867.0,8798.0,377.0,754.0,784.0,368.0,387.0,1184.0,1527.0,350.0,429.0,421.0,428.0,351.0,361.0,348.0,321.0,1167.0,1869.0,1701.0,2532.0,2353.0,1364.0,516.0,716.0,1963.0,1005.0,291.0,253.0,686.0,634.0,771.0,782.0,778.0,871.0,649.0,756.0,560.0,619.0,303.0,437.0,262.0,282.0,160.0,43.0,8775.0,1886.0,6267.0,1991.0,38.0,654.0,105.0,607.0,839.0,2138.0,1557.0,1131.0,1479.0,1247.0,356.0,332.0,20.55,24.39,38.22,49.21,60.42,69.28,73.1,70.92,64.42999999999999,52.19,39.95,28.82,1.805,1.609,3.237,3.283,3.2019999999999995,4.974,3.374,4.446,3.446,2.283,2.304,2.786,1004.0,615.0,513.0,2624.0,388.0,327.0,551.0,1459.0,396.0,181.0,289.0,498.0,829.0,180.0,233.0
33910,"Monticello, NY",36,105,65155.0,23021.0,868.0,1691.0,1547.0,743.0,773.0,2690.0,3848.0,1045.0,1195.0,1306.0,1281.0,1160.0,1188.0,975.0,946.0,2906.0,4895.0,4802.0,7155.0,6905.0,3841.0,1452.0,2108.0,6264.0,2825.0,746.0,1061.0,2667.0,2776.0,2444.0,2252.0,1772.0,2043.0,1606.0,1530.0,973.0,876.0,584.0,1005.0,468.0,514.0,364.0,157.0,21240.0,6076.0,14736.0,5103.0,577.0,2416.0,359.0,766.0,1646.0,3859.0,3425.0,4348.0,4068.0,2808.0,882.0,1787.0,21.32,21.880000000000003,33.33,43.92,55.1,62.95,67.55,66.57000000000001,58.510000000000005,47.19,37.57,26.55,4.196,3.0,4.218,3.68,4.761,4.934,4.026,4.789,4.561,4.148,4.148000000000001,4.14,915.0,1595.0,898.0,1297.0,987.0,946.0,1053.0,3558.0,1083.0,802.0,3766.0,2521.0,2405.0,1452.0,1561.0
33940,"Montrose, CO",08,085,24352.0,8428.0,423.0,851.0,747.0,381.0,359.0,1213.0,1664.0,405.0,443.0,523.0,510.0,423.0,373.0,339.0,315.0,1018.0,1928.0,1866.0,3094.0,2434.0,1144.0,457.0,619.0,1773.0,793.0,257.0,282.0,681.0,755.0,776.0,815.0,839.0,846.0,682.0,578.0,483.0,374.0,241.0,385.0,250.0,210.0,185.0,99.0,9560.0,2242.0,5858.0,2059.0,13.0,950.0,423.0,630.0,904.0,2885.0,1934.0,1301.0,924.0,710.0,156.0,481.0,22.64,28.81,36.08,43.510000000000005,52.39,63.23,69.21000000000001,66.47,58.94,48.21,34.25,26.07,1.52,0.8629999999999999,1.211,1.104,1.254,0.6479999999999999,1.193,1.048,0.972,1.6149999999999998,1.204,1.2029999999999998,1987.0,1135.0,580.0,188.0,254.0,700.0,328.0,1719.0,408.0,319.0,318.0,702.0,642.0,331.0,582.0
33980,"Morehead City, NC",37,031,41092.0,15128.0,609.0,1084.0,1081.0,516.0,523.0,1764.0,2407.0,639.0,756.0,725.0,751.0,700.0,736.0,813.0,783.0,2291.0,3474.0,3149.0,4650.0,4424.0,2387.0,856.0,1216.0,3126.0,1292.0,340.0,858.0,1437.0,1510.0,1450.0,1470.0,1405.0,1357.0,1049.0,925.0,744.0,767.0,485.0,738.0,298.0,341.0,234.0,82.0,14970.0,3782.0,10430.0,4574.0,48.0,644.0,750.0,309.0,876.0,2759.0,2880.0,2613.0,2971.0,2481.0,775.0,754.0,45.05,44.53,53.33,60.7,68.42999999999999,74.78999999999999,78.74,78.7,74.97999999999999,63.9,55.57000000000001,48.68,5.109,3.494,4.114,2.99,5.165,4.752,5.855,6.047,5.948,4.132,3.561,4.796,1234.0,1229.0,1033.0,895.0,593.0,372.0,645.0,3059.0,626.0,315.0,715.0,940.0,1362.0,400.0,2235.0
34020,"Morgan City, LA",22,101,64253.0,20040.0,1300.0,2454.0,2248.0,1034.0,1065.0,3559.0,5027.0,1403.0,1580.0,1471.0,1468.0,1340.0,1352.0,1332.0,1273.0,3901.0,5474.0,4708.0,7233.0,5782.0,2496.0,893.0,1183.0,3023.0,1320.0,334.0,1165.0,1537.0,1429.0,1237.0,1490.0,1240.0,1416.0,1228.0,1571.0,1260.0,1187.0,967.0,1278.0,980.0,880.0,640.0,437.0,19693.0,3786.0,16472.0,5948.0,202.0,1405.0,805.0,294.0,1903.0,4660.0,5641.0,4337.0,3177.0,2617.0,771.0,1812.0,51.7,53.5,61.6,67.53999999999999,74.28,79.81,81.36,80.77000000000001,78.16,68.5,59.98,54.02,5.169,3.564,5.115,5.9510000000000005,6.222,4.269,7.148000000000001,6.654999999999999,6.404000000000001,3.004,5.398000000000001,5.026,3366.0,2684.0,1678.0,2703.0,2069.0,685.0,1163.0,3697.0,1021.0,1410.0,950.0,1196.0,1975.0,732.0,799.0
34060,"Morgantown, WV",54,061,105484.0,37352.0,1561.0,2872.0,2781.0,1391.0,1280.0,4382.0,5761.0,1402.0,1527.0,1543.0,1550.0,2755.0,3795.0,3961.0,4074.0,8218.0,10128.0,7717.0,10166.0,8946.0,4815.0,1730.0,2347.0,6359.0,3381.0,1042.0,2663.0,4123.0,3950.0,3850.0,3263.0,2815.0,2497.0,2426.0,2382.0,1747.0,1538.0,1107.0,1860.0,970.0,1132.0,711.0,367.0,37774.0,10724.0,23289.0,9311.0,988.0,3572.0,692.0,810.0,1761.0,5802.0,6930.0,6940.0,6959.0,5342.0,1580.0,1891.0,26.125,27.39,39.635000000000005,48.195,58.2,65.65,69.695,69.32499999999999,63.51,50.39,40.75,32.53,4.3055,2.9455,3.6304999999999996,4.149,4.559,5.151,4.925000000000001,5.2625,4.0515,3.6340000000000003,3.313,4.0675,5343.0,2353.0,1563.0,2688.0,1232.0,1153.0,951.0,6155.0,1183.0,1102.0,1542.0,4236.0,7531.0,1511.0,1832.0
34100,"Morristown, TN",47,063,80584.0,27880.0,1075.0,2111.0,2115.0,1158.0,1252.0,4024.0,5376.0,1417.0,1540.0,1481.0,1521.0,1525.0,1671.0,1607.0,1407.0,3900.0,6042.0,6415.0,10712.0,8757.0,3961.0,1398.0,2052.0,5169.0,2336.0,562.0,1777.0,2819.0,3026.0,2760.0,3311.0,2237.0,2351.0,2111.0,1747.0,1367.0,1178.0,753.0,1099.0,462.0,524.0,279.0,164.0,31039.0,5719.0,22770.0,7709.0,156.0,993.0,236.0,600.0,1244.0,3941.0,6614.0,6619.0,6003.0,4715.0,1340.0,1362.0,35.54,37.254999999999995,48.019999999999996,56.51,64.34,71.755,75.88,75.415,70.145,56.655,47.394999999999996,39.515,4.8155,2.955,5.917,3.8000000000000007,4.6690000000000005,3.91,3.9205,3.0465,3.6185,2.8835,3.8255,4.061,1772.0,1857.0,4879.0,7710.0,1182.0,836.0,1202.0,4434.0,1173.0,758.0,1075.0,1649.0,2927.0,770.0,1056.0
34140,"Moscow, ID",16,057,28749.0,10256.0,459.0,827.0,692.0,366.0,328.0,1062.0,1390.0,346.0,379.0,411.0,391.0,836.0,1215.0,1250.0,1243.0,2911.0,3096.0,2163.0,2748.0,2059.0,999.0,389.0,512.0,1488.0,830.0,359.0,514.0,995.0,1188.0,1004.0,1008.0,710.0,752.0,820.0,647.0,405.0,383.0,431.0,562.0,328.0,298.0,176.0,63.0,12330.0,4758.0,6011.0,2593.0,16.0,2416.0,622.0,518.0,1372.0,3428.0,2450.0,1566.0,1507.0,1012.0,358.0,148.0,25.630000000000003,33.11,37.03,43.48,51.0,57.7,64.45,63.8,55.9,45.83,34.6,30.14,4.555,3.438,3.048,2.3,2.775,1.752,0.987,1.469,1.23,1.688,3.891000000000001,5.273999999999999,1006.0,343.0,265.0,703.0,230.0,388.0,248.0,2541.0,344.0,277.0,576.0,571.0,3841.0,478.0,539.0
34180,"Moses Lake, WA",53,025,48522.0,17158.0,989.0,1784.0,1730.0,810.0,813.0,2533.0,3338.0,845.0,950.0,995.0,1019.0,930.0,823.0,765.0,762.0,2281.0,3788.0,3550.0,5103.0,4956.0,2620.0,1048.0,1336.0,3174.0,1250.0,330.0,902.0,1525.0,1499.0,1476.0,1707.0,1330.0,1508.0,1225.0,1242.0,873.0,842.0,606.0,955.0,531.0,571.0,187.0,129.0,17002.0,4378.0,12618.0,3206.0,8.0,1307.0,477.0,1215.0,1678.0,4566.0,3905.0,2510.0,2216.0,1542.0,297.0,748.0,24.92,34.11,41.79,49.79,58.05,65.32000000000001,72.12,70.88,61.95,49.83,36.18,29.92,0.918,0.7649999999999999,0.714,0.489,0.735,0.472,0.293,0.526,0.433,0.4629999999999999,1.009,1.366,3413.0,1328.0,1950.0,371.0,584.0,1079.0,1236.0,3159.0,734.0,469.0,743.0,648.0,1606.0,814.0,1061.0
34220,"Moultrie, GA",13,071,35376.0,12152.0,628.0,1165.0,1103.0,550.0,564.0,1907.0,2519.0,693.0,753.0,709.0,731.0,608.0,584.0,553.0,500.0,1582.0,2604.0,2459.0,3788.0,3399.0,1850.0,739.0,1019.0,2864.0,1225.0,280.0,938.0,1486.0,1448.0,1353.0,1140.0,1118.0,919.0,616.0,802.0,535.0,424.0,306.0,365.0,272.0,217.0,150.0,68.0,11323.0,2220.0,9778.0,3335.0,87.0,596.0,145.0,386.0,633.0,2208.0,3291.0,2682.0,2102.0,1691.0,910.0,627.0,49.12,50.37,59.39,65.29,72.25,77.66,80.05,79.69,76.7,65.84,57.54,51.08,5.599,4.161,4.962,4.643,5.399,5.089,5.308,4.623,3.845,2.085,2.987,3.945,1548.0,663.0,2530.0,1808.0,321.0,483.0,693.0,2129.0,520.0,345.0,543.0,794.0,1158.0,320.0,837.0
34260,"Mountain Home, AR",05,005,27409.0,11181.0,263.0,547.0,606.0,293.0,263.0,981.0,1395.0,398.0,403.0,418.0,415.0,313.0,255.0,249.0,243.0,802.0,1379.0,1535.0,2529.0,2484.0,1805.0,812.0,1530.0,5227.0,1882.0,382.0,569.0,1169.0,1463.0,1443.0,1630.0,995.0,920.0,749.0,653.0,390.0,281.0,231.0,254.0,120.0,117.0,105.0,66.0,7418.0,1777.0,5505.0,1893.0,23.0,350.0,112.0,310.0,433.0,1489.0,1598.0,1559.0,1175.0,1055.0,336.0,302.0,31.79,37.32,47.93,57.720000000000006,65.03,73.41,78.58,76.9,69.97,58.74,46.33,37.87,2.095,2.348,4.803,3.822,4.93,4.039,3.155,2.564,4.126,2.715,4.612,3.918,392.0,786.0,973.0,1345.0,275.0,216.0,117.0,1560.0,400.0,332.0,390.0,753.0,536.0,185.0,176.0
34300,"Mountain Home, ID",16,039,21565.0,6832.0,531.0,876.0,814.0,408.0,413.0,1167.0,1334.0,350.0,336.0,360.0,357.0,468.0,603.0,771.0,738.0,1882.0,2157.0,1758.0,2436.0,1454.0,622.0,265.0,332.0,731.0,313.0,89.0,214.0,438.0,718.0,883.0,842.0,893.0,521.0,470.0,453.0,371.0,234.0,191.0,223.0,126.0,117.0,67.0,34.0,8248.0,1909.0,5184.0,2684.0,60.0,1103.0,606.0,320.0,1140.0,2515.0,1835.0,1123.0,1906.0,728.0,194.0,234.0,24.79,30.83,35.35,43.12,51.79,60.61,69.08,66.77000000000001,57.88,47.3,34.42,27.49,3.619,2.384,2.049,1.363,1.12,0.928,0.5599999999999999,0.656,1.109,1.2970000000000002,2.24,3.264,889.0,357.0,165.0,146.0,237.0,99.0,162.0,1358.0,283.0,183.0,315.0,176.0,603.0,188.0,884.0
34340,"Mount Airy, NC",37,171,59449.0,21301.0,743.0,1562.0,1577.0,782.0,856.0,2845.0,3919.0,983.0,1081.0,1126.0,1076.0,936.0,958.0,960.0,950.0,2762.0,4430.0,4511.0,7267.0,6604.0,3237.0,1286.0,1654.0,4565.0,2168.0,611.0,1080.0,2384.0,2279.0,2174.0,2113.0,1870.0,1921.0,1582.0,1430.0,944.0,829.0,697.0,806.0,373.0,385.0,263.0,119.0,24088.0,4206.0,16864.0,7669.0,117.0,900.0,195.0,634.0,947.0,3875.0,5622.0,5407.0,4649.0,3194.0,1191.0,1007.0,34.87,36.72,47.12,55.36,63.17,69.91,73.92999999999999,73.64,67.88,55.56,46.36,38.72,4.222,3.108,5.206,3.821,5.366,4.464,3.662,3.764,5.7,4.223000000000001,3.285,3.4879999999999995,1585.0,1906.0,9013.0,3311.0,849.0,571.0,877.0,3650.0,656.0,431.0,623.0,1005.0,1508.0,563.0,482.0
34380,"Mount Pleasant, MI",26,073,54110.0,16044.0,733.0,1460.0,1391.0,695.0,620.0,2138.0,3044.0,838.0,853.0,793.0,845.0,2448.0,3448.0,3482.0,3154.0,4792.0,4557.0,3249.0,4584.0,3704.0,1834.0,698.0,923.0,2377.0,1117.0,333.0,618.0,1367.0,1606.0,1469.0,1612.0,1358.0,1264.0,1224.0,1062.0,751.0,753.0,509.0,942.0,553.0,556.0,298.0,120.0,19760.0,9053.0,12052.0,3831.0,102.0,3861.0,266.0,807.0,1917.0,5528.0,4029.0,2709.0,2880.0,1692.0,550.0,908.0,18.18,19.09,30.58,43.260000000000005,55.9,64.71000000000001,69.05,66.72,58.970000000000006,47.14,36.06,24.17,1.77,1.331,2.595,2.618,2.699,3.16,2.593,4.326,3.017,2.1870000000000003,2.089,2.41,1314.0,911.0,1120.0,1320.0,554.0,451.0,464.0,3869.0,689.0,545.0,857.0,1851.0,5879.0,694.0,899.0
34420,"Mount Pleasant, TX",48,063,45346.0,16331.0,851.0,1486.0,1495.0,680.0,693.0,2184.0,2764.0,687.0,820.0,825.0,823.0,717.0,731.0,722.0,672.0,2202.0,3401.0,3006.0,4553.0,4431.0,2325.0,952.0,1379.0,4222.0,2109.0,616.0,1131.0,2015.0,1406.0,1192.0,1174.0,1093.0,1140.0,1058.0,1298.0,864.0,775.0,683.0,983.0,521.0,444.0,391.0,123.0,14639.0,3439.0,13068.0,3975.0,165.0,476.0,251.0,307.0,1036.0,3819.0,3524.0,2831.0,2650.0,2654.0,600.0,803.0,41.45666666666667,46.92666666666667,56.126666666666665,63.326666666666675,70.83999999999999,78.42333333333333,82.24333333333333,80.93666666666667,75.35666666666667,64.57333333333334,53.27,45.953333333333326,3.481333333333333,3.103666666666667,4.696666666666666,4.586333333333333,4.033666666666667,4.398,3.5749999999999997,2.562,4.809666666666667,3.712666666666667,4.695666666666667,3.5933333333333337,1299.0,1564.0,1691.0,3139.0,784.0,976.0,841.0,3040.0,648.0,563.0,757.0,1084.0,1217.0,455.0,623.0
34460,"Mount Sterling, KY",21,011,35188.0,11990.0,603.0,1103.0,1170.0,582.0,584.0,1883.0,2479.0,578.0,699.0,652.0,723.0,621.0,568.0,574.0,523.0,1772.0,2761.0,2781.0,3945.0,3356.0,1665.0,617.0,862.0,2464.0,1240.0,383.0,1036.0,1745.0,1431.0,1215.0,1290.0,912.0,948.0,696.0,681.0,482.0,279.0,286.0,369.0,237.0,187.0,78.0,81.0,11570.0,2629.0,7281.0,3637.0,123.0,605.0,139.0,663.0,457.0,2124.0,1931.0,1827.0,1926.0,1870.0,684.0,961.0,30.103333333333335,33.199999999999996,45.129999999999995,53.663333333333334,62.173333333333325,69.82666666666667,74.01666666666667,73.5,67.25333333333333,54.48,45.053333333333335,36.71666666666667,3.978,2.8513333333333333,4.458333333333333,4.108333333333333,4.506,4.248666666666667,5.481000000000001,4.677333333333333,4.556,3.1686666666666667,3.189,4.154,1304.0,1077.0,974.0,2820.0,301.0,309.0,354.0,2115.0,414.0,331.0,445.0,562.0,890.0,356.0,532.0
34500,"Mount Vernon, IL",17,081,36552.0,13963.0,578.0,1143.0,1054.0,560.0,502.0,1680.0,2249.0,597.0,631.0,605.0,597.0,548.0,596.0,535.0,580.0,1709.0,2995.0,2562.0,3850.0,3482.0,2060.0,807.0,1057.0,3276.0,1769.0,530.0,727.0,1662.0,1357.0,1128.0,1158.0,1095.0,1164.0,832.0,1058.0,792.0,658.0,487.0,665.0,452.0,386.0,265.0,157.0,12084.0,3033.0,10606.0,1999.0,168.0,619.0,114.0,531.0,544.0,2566.0,3315.0,2659.0,2058.0,1330.0,463.0,574.0,26.610000000000003,31.34,44.34,55.04,63.760000000000005,72.91,77.28999999999999,75.15,68.36,56.19,44.27,34.260000000000005,2.365,2.445,4.734,4.202,3.679,3.155,3.64,4.067,2.518,2.35,3.906,3.193,1319.0,799.0,1076.0,1362.0,634.0,419.0,800.0,2641.0,841.0,447.0,757.0,1225.0,1016.0,614.0,593.0
34540,"Mount Vernon, OH",39,083,46304.0,15899.0,701.0,1308.0,1217.0,627.0,618.0,2061.0,2836.0,788.0,819.0,862.0,872.0,1038.0,1190.0,1185.0,1083.0,2389.0,3430.0,3189.0,5164.0,4591.0,2407.0,912.0,1243.0,3425.0,1781.0,568.0,716.0,1429.0,1448.0,1492.0,1507.0,1486.0,1554.0,1189.0,1146.0,859.0,742.0,523.0,680.0,377.0,438.0,258.0,78.0,16547.0,4822.0,12212.0,3158.0,53.0,1488.0,273.0,917.0,1246.0,3136.0,3913.0,2824.0,2434.0,1780.0,862.0,989.0,22.94,25.33,38.18,47.86,59.07000000000001,67.32000000000001,71.21000000000001,69.97,63.58,50.64,39.91,30.05,2.659,2.04,3.208,3.443,3.618,4.497999999999999,3.82,5.376,3.731,2.669,2.834,2.948,1646.0,859.0,1416.0,3668.0,576.0,597.0,335.0,2840.0,672.0,443.0,613.0,1687.0,2049.0,638.0,521.0
34580,"Mount Vernon-Anacortes, WA",53,057,64138.0,24472.0,1048.0,1884.0,1811.0,911.0,837.0,2887.0,3925.0,953.0,983.0,1154.0,1176.0,1015.0,1034.0,935.0,934.0,3050.0,5414.0,5168.0,7157.0,6219.0,3460.0,1338.0,2063.0,5448.0,2561.0,773.0,825.0,2401.0,2103.0,2089.0,2122.0,1676.0,1692.0,1790.0,1853.0,1497.0,1225.0,907.0,1453.0,888.0,993.0,634.0,277.0,21923.0,6420.0,17165.0,4209.0,77.0,1341.0,471.0,900.0,1734.0,5171.0,4574.0,3797.0,3570.0,2089.0,948.0,959.0,30.83,35.510000000000005,37.24,42.92,48.51,53.21,59.09,59.55,54.8,46.38,37.25,33.75,11.101,8.845,8.620999999999999,4.729,3.68,2.962,2.07,2.395,4.407,5.342,10.64,14.479,2238.0,1973.0,1718.0,2582.0,952.0,652.0,765.0,5162.0,1106.0,705.0,896.0,1922.0,1836.0,1078.0,1206.0
34620,"Muncie, IN",18,035,128587.0,44670.0,1702.0,3347.0,3296.0,1735.0,1642.0,5946.0,8252.0,2091.0,2224.0,2257.0,2157.0,3430.0,4627.0,4267.0,3870.0,7809.0,10031.0,9112.0,14080.0,12581.0,6209.0,2054.0,2949.0,7837.0,3893.0,1189.0,2181.0,3814.0,3726.0,4007.0,3623.0,3061.0,3322.0,3252.0,3291.0,2787.0,2368.0,1885.0,2915.0,1653.0,1509.0,902.0,396.0,46783.0,16664.0,37414.0,8127.0,672.0,3890.0,706.0,987.0,2462.0,7918.0,12419.0,12155.0,9062.0,5074.0,1060.0,1302.0,22.19,25.2,38.81,49.3,60.4,69.27000000000001,73.3,71.35,64.71000000000001,51.99,40.8,30.07,2.273,2.109,3.293,3.308,3.611,4.442,3.63,4.756,2.874,2.599,2.763,3.005,1002.0,1967.0,1840.0,13073.0,1487.0,1056.0,1703.0,10802.0,1942.0,1394.0,1966.0,3835.0,8648.0,1700.0,1474.0
34660,"Murray, KY",21,035,30031.0,10766.0,329.0,677.0,651.0,289.0,303.0,1078.0,1446.0,349.0,430.0,443.0,460.0,1006.0,1240.0,1262.0,1166.0,2024.0,2149.0,1915.0,3124.0,2474.0,1471.0,589.0,802.0,2611.0,1395.0,348.0,772.0,1273.0,1221.0,1061.0,990.0,964.0,831.0,678.0,710.0,501.0,411.0,272.0,396.0,262.0,196.0,180.0,76.0,11070.0,3973.0,8185.0,2198.0,41.0,1063.0,288.0,327.0,1039.0,3302.0,2425.0,1871.0,1497.0,807.0,203.0,564.0,32.6,36.760000000000005,48.53,57.620000000000005,65.9,74.4,78.25,76.35,70.47999999999999,58.54,47.38,38.89,4.474,3.791,5.99,5.085,4.688000000000001,3.5380000000000003,5.123,4.012,4.311999999999999,2.788,5.064,4.8020000000000005,626.0,753.0,643.0,1487.0,315.0,240.0,372.0,2277.0,380.0,396.0,489.0,938.0,2652.0,287.0,471.0
